No.,Time,Load,Disp,Strength,Strain
,[sec],[kN],[mm],[kN/mm²],[%]
1267,126.599,15.57,8.239,0.035,0.068
1268,126.701,15.57,8.258,0.035,0.068
1269,126.799,15.58,8.276,0.035,0.068
1270,126.899,15.58,8.294,0.035,0.068
1271,127.006,15.59,8.312,0.035,0.068
1272,127.105,15.59,8.33,0.035,0.069
1273,127.203,15.6,8.348,0.035,0.069
1274,127.303,15.6,8.366,0.035,0.069
1275,127.399,15.61,8.383,0.035,0.069
1276,127.501,15.61,8.401,0.035,0.069
1277,127.599,15.62,8.419,0.035,0.069
1278,127.699,15.63,8.437,0.035,0.069
1279,127.803,15.63,8.456,0.035,0.07
1280,127.906,15.64,8.474,0.035,0.07
1281,127.999,15.64,8.492,0.035,0.07
1282,128.099,15.65,8.51,0.035,0.07
1283,128.199,15.65,8.528,0.035,0.07
1284,128.299,15.66,8.546,0.035,0.07
1285,128.402,15.66,8.565,0.035,0.07
1286,128.499,15.66,8.583,0.035,0.071
1287,128.601,15.66,8.601,0.035,0.071
1288,128.699,15.66,8.619,0.035,0.071
1289,128.801,15.67,8.638,0.035,0.071
1290,128.901,15.67,8.656,0.035,0.071
1291,129.003,15.67,8.675,0.035,0.071
1292,129.099,15.67,8.693,0.035,0.072
1293,129.199,15.67,8.711,0.035,0.072
1294,129.299,15.67,8.73,0.035,0.072
1295,129.399,15.68,8.748,0.035,0.072
1296,129.499,15.69,8.767,0.035,0.072
1297,129.599,15.69,8.785,0.035,0.072
1298,129.701,15.7,8.804,0.035,0.072
1299,129.803,15.71,8.822,0.035,0.073
1300,129.9,15.72,8.841,0.035,0.073
1301,130.009,15.72,8.861,0.035,0.073
1302,130.105,15.73,8.879,0.035,0.073
1303,130.199,15.74,8.897,0.035,0.073
1304,130.299,15.74,8.916,0.035,0.073
1305,130.403,15.75,8.935,0.035,0.074
1306,130.503,15.75,8.954,0.035,0.074
1307,130.599,15.76,8.971,0.035,0.074
1308,130.699,15.77,8.991,0.035,0.074
1309,130.799,15.77,9.01,0.035,0.074
1310,130.899,15.78,9.029,0.035,0.074
1311,131.006,15.78,9.048,0.035,0.074
1312,131.103,15.79,9.067,0.035,0.075
1313,131.203,15.79,9.086,0.035,0.075
1314,131.306,15.79,9.105,0.035,0.075
1315,131.403,15.8,9.124,0.035,0.075
1316,131.502,15.8,9.142,0.035,0.075
1317,131.602,15.8,9.162,0.035,0.075
1318,131.703,15.8,9.18,0.035,0.076
1319,131.799,15.8,9.2,0.035,0.076
1320,131.899,15.8,9.219,0.035,0.076
1321,132.002,15.81,9.239,0.035,0.076
1322,132.101,15.82,9.257,0.035,0.076
1323,132.199,15.83,9.276,0.035,0.076
1324,132.303,15.83,9.296,0.035,0.077
1325,132.399,15.84,9.315,0.035,0.077
1326,132.505,15.85,9.335,0.035,0.077
1327,132.603,15.85,9.354,0.035,0.077
1328,132.699,15.85,9.373,0.035,0.077
1329,132.8,15.85,9.392,0.035,0.077
1330,132.903,15.86,9.412,0.035,0.077
1331,132.999,15.87,9.431,0.035,0.078
1332,133.103,15.87,9.451,0.035,0.078
1333,133.201,15.88,9.47,0.035,0.078
1334,133.299,15.88,9.489,0.035,0.078
1335,133.399,15.89,9.509,0.035,0.078
1336,133.499,15.89,9.528,0.035,0.078
1337,133.599,15.9,9.548,0.035,0.079
1338,133.703,15.91,9.568,0.035,0.079
1339,133.799,15.91,9.587,0.035,0.079
1340,133.907,15.92,9.608,0.035,0.079
1341,134.005,15.92,9.627,0.035,0.079
1342,134.102,15.93,9.647,0.035,0.079
1343,134.207,15.93,9.667,0.035,0.08
1344,134.303,15.93,9.686,0.035,0.08
1345,134.399,15.94,9.705,0.035,0.08
1346,134.505,15.94,9.726,0.035,0.08
1347,134.602,15.94,9.745,0.035,0.08
1348,134.709,15.95,9.766,0.035,0.08
1349,134.805,15.95,9.785,0.035,0.081
1350,134.905,15.96,9.805,0.035,0.081
1351,135.005,15.96,9.825,0.035,0.081
1352,135.105,15.97,9.845,0.035,0.081
1353,135.205,15.97,9.865,0.035,0.081
1354,135.302,15.98,9.884,0.036,0.081
1355,135.401,15.98,9.904,0.036,0.082
1356,135.505,15.98,9.925,0.036,0.082
1357,135.603,15.99,9.945,0.036,0.082
1358,135.705,16,9.965,0.036,0.082
1359,135.801,16,9.985,0.036,0.082
1360,135.906,16.01,10.006,0.036,0.082
1361,136.001,16.02,10.025,0.036,0.083
1362,136.102,16.02,10.045,0.036,0.083
1363,136.202,16.03,10.066,0.036,0.083
1364,136.309,16.03,10.087,0.036,0.083
1365,136.403,16.03,10.107,0.036,0.083
1366,136.502,16.04,10.127,0.036,0.083
1367,136.607,16.05,10.148,0.036,0.084
1368,136.705,16.05,10.168,0.036,0.084
1369,136.803,16.06,10.188,0.036,0.084
1370,136.902,16.06,10.209,0.036,0.084
1371,137.001,16.06,10.228,0.036,0.084
1372,137.104,16.07,10.249,0.036,0.084
1373,137.202,16.08,10.27,0.036,0.085
1374,137.306,16.08,10.29,0.036,0.085
1375,137.405,16.08,10.311,0.036,0.085
1376,137.505,16.09,10.332,0.036,0.085
1377,137.602,16.09,10.351,0.036,0.085
1378,137.7,16.1,10.372,0.036,0.085
1379,137.803,16.1,10.393,0.036,0.086
1380,137.9,16.11,10.413,0.036,0.086
1381,138.003,16.12,10.435,0.036,0.086
1382,138.105,16.12,10.456,0.036,0.086
1383,138.203,16.13,10.476,0.036,0.086
1384,138.301,16.13,10.496,0.036,0.086
1385,138.402,16.14,10.518,0.036,0.087
1386,138.5,16.14,10.538,0.036,0.087
1387,138.601,16.14,10.559,0.036,0.087
1388,138.7,16.14,10.58,0.036,0.087
1389,138.802,16.15,10.601,0.036,0.087
1390,138.903,16.15,10.622,0.036,0.087
1391,139,16.16,10.642,0.036,0.088
1392,139.102,16.17,10.664,0.036,0.088
1393,139.203,16.17,10.685,0.036,0.088
1394,139.305,16.18,10.706,0.036,0.088
1395,139.405,16.18,10.727,0.036,0.088
1396,139.501,16.18,10.748,0.036,0.088
1397,139.601,16.18,10.769,0.036,0.089
1398,139.705,16.19,10.791,0.036,0.089
1399,139.806,16.19,10.812,0.036,0.089
1400,139.901,16.2,10.832,0.036,0.089
1401,140.003,16.2,10.854,0.036,0.089
1402,140.105,16.21,10.876,0.036,0.09
1403,140.205,16.21,10.897,0.036,0.09
1404,140.3,16.22,10.917,0.036,0.09
1405,140.409,16.23,10.94,0.036,0.09
1406,140.505,16.23,10.961,0.036,0.09
1407,140.605,16.24,10.982,0.036,0.09
1408,140.704,16.24,11.004,0.036,0.091
1409,140.801,16.24,11.024,0.036,0.091
1410,140.9,16.24,11.046,0.036,0.091
1411,141.005,16.24,11.068,0.036,0.091
1412,141.105,16.24,11.09,0.036,0.091
1413,141.202,16.23,11.111,0.036,0.091
1414,141.305,16.22,11.133,0.036,0.092
1415,141.403,16.22,11.154,0.036,0.092
1416,141.502,16.23,11.175,0.036,0.092
1417,141.604,16.23,11.198,0.036,0.092
1418,141.703,16.24,11.219,0.036,0.092
1419,141.8,16.25,11.24,0.036,0.093
1420,141.906,16.26,11.264,0.036,0.093
1421,142.002,16.26,11.285,0.036,0.093
1422,142.109,16.27,11.307,0.036,0.093
1423,142.205,16.27,11.328,0.036,0.093
1424,142.305,16.28,11.35,0.036,0.093
1425,142.4,16.29,11.371,0.036,0.094
1426,142.505,16.29,11.394,0.036,0.094
1427,142.603,16.3,11.416,0.036,0.094
1428,142.705,16.3,11.438,0.036,0.094
1429,142.803,16.31,11.46,0.036,0.094
1430,142.903,16.31,11.482,0.036,0.095
1431,143.002,16.31,11.504,0.036,0.095
1432,143.105,16.32,11.526,0.036,0.095
1433,143.205,16.32,11.548,0.036,0.095
1434,143.302,16.32,11.57,0.036,0.095
1435,143.406,16.32,11.593,0.036,0.095
1436,143.506,16.33,11.615,0.036,0.096
1437,143.601,16.33,11.636,0.036,0.096
1438,143.702,16.34,11.659,0.036,0.096
1439,143.802,16.34,11.681,0.036,0.096
1440,143.9,16.35,11.703,0.036,0.096
1441,144.003,16.35,11.726,0.036,0.097
1442,144.103,16.36,11.748,0.036,0.097
1443,144.202,16.36,11.771,0.036,0.097
1444,144.305,16.37,11.793,0.036,0.097
1445,144.403,16.37,11.816,0.036,0.097
1446,144.503,16.38,11.838,0.036,0.097
1447,144.601,16.38,11.86,0.036,0.098
1448,144.703,16.39,11.883,0.036,0.098
1449,144.805,16.39,11.906,0.036,0.098
1450,144.9,16.4,11.927,0.036,0.098
1451,145.005,16.4,11.951,0.036,0.098
1452,145.105,16.4,11.973,0.036,0.099
1453,145.204,16.41,11.996,0.036,0.099
1454,145.3,16.41,12.018,0.036,0.099
1455,145.405,16.41,12.041,0.036,0.099
1456,145.505,16.42,12.064,0.036,0.099
1457,145.604,16.42,12.087,0.036,0.099
1458,145.707,16.43,12.111,0.037,0.1
1459,145.805,16.43,12.132,0.037,0.1
1460,145.905,16.43,12.155,0.037,0.1
1461,146.002,16.44,12.178,0.037,0.1
1462,146.101,16.44,12.2,0.037,0.1
1463,146.205,16.45,12.224,0.037,0.101
1464,146.3,16.45,12.246,0.037,0.101
1465,146.402,16.46,12.27,0.037,0.101
1466,146.503,16.46,12.293,0.037,0.101
1467,146.602,16.46,12.315,0.037,0.101
1468,146.702,16.47,12.339,0.037,0.102
1469,146.805,16.47,12.362,0.037,0.102
1470,146.901,16.48,12.384,0.037,0.102
1471,147.005,16.48,12.408,0.037,0.102
1472,147.1,16.48,12.431,0.037,0.102
1473,147.203,16.49,12.455,0.037,0.103
1474,147.305,16.49,12.478,0.037,0.103
1475,147.402,16.5,12.501,0.037,0.103
1476,147.506,16.5,12.525,0.037,0.103
1477,147.605,16.51,12.548,0.037,0.103
1478,147.7,16.51,12.57,0.037,0.103
1479,147.809,16.51,12.595,0.037,0.104
1480,147.901,16.52,12.617,0.037,0.104
1481,148.002,16.52,12.64,0.037,0.104
1482,148.1,16.53,12.664,0.037,0.104
1483,148.205,16.53,12.688,0.037,0.104
1484,148.302,16.54,12.712,0.037,0.105
1485,148.405,16.54,12.735,0.037,0.105
1486,148.5,16.55,12.758,0.037,0.105
1487,148.603,16.55,12.782,0.037,0.105
1488,148.701,16.56,12.805,0.037,0.105
1489,148.805,16.56,12.83,0.037,0.106
1490,148.9,16.57,12.852,0.037,0.106
1491,149.003,16.57,12.877,0.037,0.106
1492,149.102,16.58,12.901,0.037,0.106
1493,149.202,16.58,12.923,0.037,0.106
1494,149.302,16.59,12.947,0.037,0.107
1495,149.403,16.59,12.972,0.037,0.107
1496,149.502,16.6,12.995,0.037,0.107
1497,149.603,16.6,13.02,0.037,0.107
1498,149.705,16.6,13.043,0.037,0.107
1499,149.8,16.61,13.066,0.037,0.108
1500,149.903,16.61,13.091,0.037,0.108
1501,150.005,16.61,13.115,0.037,0.108
1502,150.1,16.61,13.138,0.037,0.108
1503,150.203,16.61,13.163,0.037,0.108
1504,150.302,16.61,13.187,0.037,0.109
1505,150.4,16.61,13.21,0.037,0.109
1506,150.503,16.62,13.236,0.037,0.109
1507,150.604,16.63,13.26,0.037,0.109
1508,150.702,16.64,13.283,0.037,0.109
1509,150.802,16.64,13.308,0.037,0.11
1510,150.903,16.65,13.332,0.037,0.11
1511,151.006,16.66,13.357,0.037,0.11
1512,151.106,16.67,13.382,0.037,0.11
1513,151.206,16.67,13.406,0.037,0.11
1514,151.302,16.68,13.429,0.037,0.111
1515,151.402,16.68,13.454,0.037,0.111
1516,151.502,16.69,13.478,0.037,0.111
1517,151.605,16.69,13.503,0.037,0.111
1518,151.702,16.7,13.527,0.037,0.111
1519,151.801,16.7,13.55,0.037,0.112
1520,151.904,16.71,13.576,0.037,0.112
1521,152.005,16.71,13.6,0.037,0.112
1522,152.106,16.71,13.626,0.037,0.112
1523,152.203,16.72,13.65,0.037,0.112
1524,152.305,16.73,13.674,0.037,0.113
1525,152.405,16.73,13.699,0.037,0.113
1526,152.502,16.74,13.723,0.037,0.113
1527,152.604,16.74,13.748,0.037,0.113
1528,152.703,16.74,13.773,0.037,0.113
1529,152.804,16.75,13.797,0.037,0.114
1530,152.903,16.76,13.822,0.037,0.114
1531,153.003,16.76,13.847,0.037,0.114
1532,153.105,16.77,13.872,0.037,0.114
1533,153.205,16.77,13.897,0.037,0.114
1534,153.302,16.78,13.922,0.037,0.115
1535,153.402,16.79,13.946,0.037,0.115
1536,153.504,16.79,13.971,0.037,0.115
1537,153.601,16.8,13.995,0.037,0.115
1538,153.705,16.8,14.021,0.037,0.115
1539,153.804,16.81,14.046,0.037,0.116
1540,153.906,16.81,14.072,0.037,0.116
1541,154.002,16.82,14.096,0.037,0.116
1542,154.105,16.82,14.122,0.037,0.116
1543,154.202,16.82,14.147,0.037,0.116
1544,154.304,16.83,14.172,0.037,0.117
1545,154.405,16.84,14.197,0.037,0.117
1546,154.502,16.84,14.222,0.037,0.117
1547,154.604,16.85,14.247,0.037,0.117
1548,154.705,16.85,14.273,0.037,0.117
1549,154.81,16.86,14.3,0.037,0.118
1550,154.902,16.86,14.323,0.037,0.118
1551,155.003,16.87,14.348,0.037,0.118
1552,155.105,16.88,14.374,0.038,0.118
1553,155.204,16.89,14.399,0.038,0.119
1554,155.302,16.89,14.425,0.038,0.119
1555,155.405,16.9,14.45,0.038,0.119
1556,155.504,16.91,14.476,0.038,0.119
1557,155.602,16.91,14.501,0.038,0.119
1558,155.707,16.91,14.528,0.038,0.12
1559,155.805,16.92,14.552,0.038,0.12
1560,155.902,16.93,14.578,0.038,0.12
1561,156.002,16.93,14.603,0.038,0.12
1562,156.105,16.93,14.629,0.038,0.12
1563,156.202,16.94,14.654,0.038,0.121
1564,156.302,16.94,14.68,0.038,0.121
1565,156.403,16.95,14.706,0.038,0.121
1566,156.502,16.96,14.732,0.038,0.121
1567,156.601,16.96,14.756,0.038,0.121
1568,156.704,16.97,14.783,0.038,0.122
1569,156.805,16.98,14.809,0.038,0.122
1570,156.902,16.98,14.835,0.038,0.122
1571,157.004,16.98,14.861,0.038,0.122
1572,157.104,16.99,14.887,0.038,0.123
1573,157.205,17,14.912,0.038,0.123
1574,157.304,17,14.938,0.038,0.123
1575,157.406,17.01,14.965,0.038,0.123
1576,157.503,17.02,14.99,0.038,0.123
1577,157.605,17.02,15.016,0.038,0.124
1578,157.702,17.03,15.043,0.038,0.124
1579,157.804,17.03,15.069,0.038,0.124
1580,157.905,17.04,15.095,0.038,0.124
1581,158.002,17.04,15.121,0.038,0.124
1582,158.104,17.04,15.147,0.038,0.125
1583,158.202,17.05,15.173,0.038,0.125
1584,158.302,17.06,15.199,0.038,0.125
1585,158.404,17.06,15.226,0.038,0.125
1586,158.502,17.07,15.252,0.038,0.126
1587,158.602,17.08,15.278,0.038,0.126
1588,158.702,17.08,15.305,0.038,0.126
1589,158.804,17.09,15.331,0.038,0.126
1590,158.902,17.09,15.357,0.038,0.126
1591,159.005,17.09,15.384,0.038,0.127
1592,159.104,17.1,15.41,0.038,0.127
1593,159.202,17.11,15.437,0.038,0.127
1594,159.306,17.11,15.464,0.038,0.127
1595,159.402,17.12,15.49,0.038,0.127
1596,159.505,17.12,15.516,0.038,0.128
1597,159.602,17.13,15.543,0.038,0.128
1598,159.704,17.13,15.57,0.038,0.128
1599,159.805,17.14,15.596,0.038,0.128
1600,159.904,17.14,15.623,0.038,0.129
1601,160.004,17.15,15.65,0.038,0.129
1602,160.104,17.16,15.676,0.038,0.129
1603,160.202,17.16,15.703,0.038,0.129
1604,160.304,17.17,15.73,0.038,0.129
1605,160.405,17.17,15.757,0.038,0.13
1606,160.502,17.18,15.783,0.038,0.13
1607,160.601,17.19,15.809,0.038,0.13
1608,160.701,17.2,15.837,0.038,0.13
1609,160.802,17.2,15.864,0.038,0.131
1610,160.904,17.21,15.891,0.038,0.131
1611,161.001,17.21,15.917,0.038,0.131
1612,161.105,17.22,15.945,0.038,0.131
1613,161.206,17.23,15.973,0.038,0.131
1614,161.302,17.24,15.999,0.038,0.132
1615,161.402,17.24,16.026,0.038,0.132
1616,161.505,17.25,16.053,0.038,0.132
1617,161.602,17.25,16.08,0.038,0.132
1618,161.702,17.25,16.107,0.038,0.133
1619,161.804,17.26,16.135,0.038,0.133
1620,161.905,17.26,16.162,0.038,0.133
1621,162.006,17.27,16.19,0.038,0.133
1622,162.105,17.28,16.216,0.038,0.133
1623,162.202,17.29,16.244,0.038,0.134
1624,162.304,17.29,16.271,0.038,0.134
1625,162.401,17.3,16.298,0.038,0.134
1626,162.505,17.3,16.326,0.038,0.134
1627,162.602,17.31,16.353,0.038,0.135
1628,162.702,17.32,16.379,0.038,0.135
1629,162.802,17.32,16.408,0.038,0.135
1630,162.905,17.33,16.435,0.039,0.135
1631,163.002,17.34,16.463,0.039,0.135
1632,163.101,17.34,16.49,0.039,0.136
1633,163.205,17.35,16.518,0.039,0.136
1634,163.302,17.35,16.546,0.039,0.136
1635,163.402,17.36,16.573,0.039,0.136
1636,163.502,17.36,16.601,0.039,0.137
1637,163.602,17.37,16.629,0.039,0.137
1638,163.704,17.37,16.656,0.039,0.137
1639,163.808,17.38,16.685,0.039,0.137
1640,163.905,17.39,16.712,0.039,0.138
1641,164.002,17.39,16.74,0.039,0.138
1642,164.104,17.39,16.767,0.039,0.138
1643,164.203,17.39,16.795,0.039,0.138
1644,164.304,17.4,16.823,0.039,0.138
1645,164.401,17.4,16.851,0.039,0.139
1646,164.502,17.41,16.879,0.039,0.139
1647,164.602,17.42,16.907,0.039,0.139
1648,164.704,17.43,16.935,0.039,0.139
1649,164.801,17.44,16.963,0.039,0.14
1650,164.902,17.44,16.991,0.039,0.14
1651,165.002,17.45,17.019,0.039,0.14
1652,165.102,17.45,17.047,0.039,0.14
1653,165.202,17.46,17.075,0.039,0.141
1654,165.304,17.47,17.103,0.039,0.141
1655,165.402,17.47,17.132,0.039,0.141
1656,165.503,17.48,17.16,0.039,0.141
1657,165.606,17.48,17.189,0.039,0.141
1658,165.702,17.49,17.216,0.039,0.142
1659,165.802,17.5,17.245,0.039,0.142
1660,165.904,17.5,17.273,0.039,0.142
1661,166.001,17.51,17.3,0.039,0.142
1662,166.104,17.51,17.33,0.039,0.143
1663,166.202,17.52,17.358,0.039,0.143
1664,166.303,17.52,17.386,0.039,0.143
1665,166.405,17.53,17.415,0.039,0.143
1666,166.504,17.54,17.443,0.039,0.144
1667,166.602,17.54,17.472,0.039,0.144
1668,166.701,17.54,17.499,0.039,0.144
1669,166.802,17.55,17.529,0.039,0.144
1670,166.901,17.55,17.556,0.039,0.144
1671,167.002,17.56,17.586,0.039,0.145
1672,167.102,17.56,17.615,0.039,0.145
1673,167.202,17.57,17.644,0.039,0.145
1674,167.302,17.58,17.672,0.039,0.145
1675,167.406,17.58,17.702,0.039,0.146
1676,167.502,17.59,17.73,0.039,0.146
1677,167.602,17.6,17.759,0.039,0.146
1678,167.708,17.6,17.789,0.039,0.146
1679,167.802,17.61,17.816,0.039,0.147
1680,167.902,17.62,17.845,0.039,0.147
1681,168.007,17.62,17.875,0.039,0.147
1682,168.102,17.63,17.903,0.039,0.147
1683,168.204,17.63,17.932,0.039,0.148
1684,168.304,17.63,17.961,0.039,0.148
1685,168.404,17.64,17.99,0.039,0.148
1686,168.504,17.65,18.019,0.039,0.148
1687,168.604,17.66,18.048,0.039,0.149
1688,168.703,17.66,18.077,0.039,0.149
1689,168.805,17.67,18.107,0.039,0.149
1690,168.902,17.68,18.135,0.039,0.149
1691,169.005,17.68,18.166,0.039,0.15
1692,169.106,17.69,18.195,0.039,0.15
1693,169.206,17.7,18.224,0.039,0.15
1694,169.302,17.7,18.252,0.039,0.15
1695,169.405,17.71,18.283,0.039,0.15
1696,169.503,17.72,18.311,0.039,0.151
1697,169.602,17.72,18.34,0.039,0.151
1698,169.702,17.73,18.37,0.039,0.151
1699,169.803,17.73,18.399,0.039,0.151
1700,169.904,17.73,18.429,0.039,0.152
1701,170.002,17.74,18.458,0.039,0.152
1702,170.104,17.75,18.488,0.039,0.152
1703,170.204,17.76,18.517,0.039,0.152
1704,170.302,17.76,18.547,0.039,0.153
1705,170.404,17.77,18.576,0.039,0.153
1706,170.504,17.78,18.606,0.04,0.153
1707,170.604,17.78,18.635,0.04,0.153
1708,170.702,17.79,18.665,0.04,0.154
1709,170.804,17.8,18.695,0.04,0.154
1710,170.908,17.8,18.726,0.04,0.154
1711,171.005,17.81,18.755,0.04,0.154
1712,171.108,17.82,18.785,0.04,0.155
1713,171.202,17.82,18.814,0.04,0.155
1714,171.304,17.83,18.844,0.04,0.155
1715,171.408,17.84,18.875,0.04,0.155
1716,171.504,17.85,18.903,0.04,0.156
1717,171.604,17.85,18.933,0.04,0.156
1718,171.704,17.86,18.963,0.04,0.156
1719,171.803,17.87,18.993,0.04,0.156
1720,171.904,17.87,19.023,0.04,0.157
1721,172.007,17.88,19.054,0.04,0.157
1722,172.102,17.88,19.083,0.04,0.157
1723,172.202,17.88,19.113,0.04,0.157
1724,172.305,17.89,19.145,0.04,0.158
1725,172.402,17.89,19.174,0.04,0.158
1726,172.502,17.9,19.204,0.04,0.158
1727,172.605,17.91,19.235,0.04,0.158
1728,172.705,17.92,19.264,0.04,0.159
1729,172.804,17.92,19.294,0.04,0.159
1730,172.904,17.93,19.325,0.04,0.159
1731,173.005,17.94,19.356,0.04,0.159
1732,173.105,17.95,19.387,0.04,0.16
1733,173.202,17.96,19.416,0.04,0.16
1734,173.302,17.96,19.446,0.04,0.16
1735,173.404,17.97,19.476,0.04,0.16
1736,173.507,17.97,19.508,0.04,0.161
1737,173.602,17.98,19.537,0.04,0.161
1738,173.702,17.98,19.568,0.04,0.161
1739,173.803,17.99,19.598,0.04,0.161
1740,173.904,17.99,19.629,0.04,0.162
1741,174.01,18,19.662,0.04,0.162
1742,174.108,18.01,19.691,0.04,0.162
1743,174.205,18.01,19.722,0.04,0.162
1744,174.302,18.02,19.751,0.04,0.163
1745,174.402,18.03,19.782,0.04,0.163
1746,174.505,18.03,19.814,0.04,0.163
1747,174.605,18.04,19.845,0.04,0.163
1748,174.704,18.05,19.874,0.04,0.164
1749,174.804,18.06,19.905,0.04,0.164
1750,174.903,18.07,19.936,0.04,0.164
1751,175.01,18.08,19.969,0.04,0.164
1752,175.104,18.08,19.998,0.04,0.165
1753,175.203,18.09,20.029,0.04,0.165
1754,175.302,18.09,20.06,0.04,0.165
1755,175.402,18.1,20.091,0.04,0.165
1756,175.502,18.1,20.122,0.04,0.166
1757,175.607,18.11,20.154,0.04,0.166
1758,175.707,18.12,20.185,0.04,0.166
1759,175.804,18.13,20.215,0.04,0.166
1760,175.904,18.13,20.246,0.04,0.167
1761,176.005,18.14,20.278,0.04,0.167
1762,176.104,18.14,20.308,0.04,0.167
1763,176.204,18.15,20.34,0.04,0.167
1764,176.303,18.16,20.371,0.04,0.168
1765,176.402,18.16,20.402,0.04,0.168
1766,176.502,18.17,20.433,0.04,0.168
1767,176.608,18.18,20.466,0.04,0.168
1768,176.704,18.18,20.496,0.04,0.169
1769,176.81,18.19,20.53,0.04,0.169
1770,176.904,18.19,20.559,0.04,0.169
1771,177.005,18.2,20.591,0.04,0.169
1772,177.102,18.21,20.622,0.04,0.17
1773,177.202,18.22,20.653,0.04,0.17
1774,177.307,18.23,20.686,0.041,0.17
1775,177.407,18.23,20.717,0.041,0.171
1776,177.502,18.24,20.748,0.041,0.171
1777,177.605,18.25,20.78,0.041,0.171
1778,177.708,18.25,20.812,0.041,0.171
1779,177.808,18.26,20.844,0.041,0.172
1780,177.909,18.27,20.875,0.041,0.172
1781,178.005,18.28,20.907,0.041,0.172
1782,178.104,18.29,20.938,0.041,0.172
1783,178.202,18.29,20.969,0.041,0.173
1784,178.302,18.3,21.001,0.041,0.173
1785,178.403,18.31,21.033,0.041,0.173
1786,178.507,18.31,21.066,0.041,0.173
1787,178.605,18.32,21.097,0.041,0.174
1788,178.703,18.33,21.129,0.041,0.174
1789,178.805,18.33,21.162,0.041,0.174
1790,178.902,18.34,21.192,0.041,0.174
1791,179.009,18.35,21.227,0.041,0.175
1792,179.106,18.36,21.258,0.041,0.175
1793,179.202,18.36,21.289,0.041,0.175
1794,179.303,18.37,21.321,0.041,0.175
1795,179.403,18.38,21.353,0.041,0.176
1796,179.502,18.38,21.385,0.041,0.176
1797,179.602,18.37,21.417,0.041,0.176
1798,179.705,18.37,21.45,0.041,0.177
1799,179.802,18.38,21.481,0.041,0.177
1800,179.905,18.38,21.515,0.041,0.177
1801,180.015,18.39,21.55,0.041,0.177
1802,180.102,18.39,21.578,0.041,0.178
1803,180.205,18.4,21.612,0.041,0.178
1804,180.307,18.4,21.644,0.041,0.178
1805,180.402,18.4,21.675,0.041,0.178
1806,180.502,18.41,21.708,0.041,0.179
1807,180.603,18.42,21.74,0.041,0.179
1808,180.702,18.42,21.773,0.041,0.179
1809,180.804,18.43,21.805,0.041,0.179
1810,180.908,18.43,21.839,0.041,0.18
1811,181.005,18.44,21.872,0.041,0.18
1812,181.107,18.45,21.904,0.041,0.18
1813,181.208,18.45,21.937,0.041,0.181
1814,181.305,18.46,21.97,0.041,0.181
1815,181.415,18.46,22.005,0.041,0.181
1816,181.51,18.47,22.036,0.041,0.181
1817,181.603,18.47,22.067,0.041,0.182
1818,181.703,18.48,22.099,0.041,0.182
1819,181.805,18.48,22.134,0.041,0.182
1820,181.902,18.48,22.165,0.041,0.182
1821,182.004,18.49,22.198,0.041,0.183
1822,182.103,18.49,22.231,0.041,0.183
1823,182.205,18.49,22.265,0.041,0.183
1824,182.308,18.5,22.298,0.041,0.184
1825,182.405,18.51,22.331,0.041,0.184
1826,182.502,18.51,22.363,0.041,0.184
1827,182.604,18.52,22.396,0.041,0.184
1828,182.703,18.53,22.429,0.041,0.185
1829,182.808,18.54,22.464,0.041,0.185
1830,182.904,18.54,22.495,0.041,0.185
1831,183.008,18.54,22.53,0.041,0.185
1832,183.105,18.55,22.563,0.041,0.186
1833,183.202,18.55,22.595,0.041,0.186
1834,183.305,18.56,22.63,0.041,0.186
1835,183.403,18.56,22.662,0.041,0.187
1836,183.502,18.57,22.695,0.041,0.187
1837,183.605,18.57,22.73,0.041,0.187
1838,183.707,18.58,22.763,0.041,0.187
1839,183.804,18.58,22.795,0.041,0.188
1840,183.904,18.59,22.829,0.041,0.188
1841,184.003,18.59,22.862,0.041,0.188
1842,184.105,18.6,22.897,0.041,0.188
1843,184.208,18.61,22.93,0.041,0.189
1844,184.309,18.61,22.965,0.041,0.189
1845,184.407,18.62,22.998,0.041,0.189
1846,184.503,18.62,23.03,0.041,0.19
1847,184.605,18.62,23.065,0.041,0.19
1848,184.704,18.63,23.097,0.041,0.19
1849,184.805,18.63,23.132,0.041,0.19
1850,184.903,18.64,23.165,0.041,0.191
1851,185.005,18.64,23.2,0.041,0.191
