No.,Time,Load,Disp,Strength,Strain
8290,828.848,19.07,27.638,0.042,0.162
8291,828.968,19.07,27.642,0.042,0.162
8292,829.055,19.07,27.645,0.042,0.162
8293,829.151,19.07,27.648,0.042,0.162
8294,829.27,19.07,27.652,0.042,0.162
8295,829.356,19.07,27.655,0.042,0.162
8296,829.448,19.07,27.658,0.042,0.162
8297,829.568,19.07,27.662,0.042,0.162
8298,829.656,19.08,27.665,0.042,0.162
8299,829.75,19.08,27.668,0.042,0.162
8300,829.868,19.08,27.672,0.042,0.162
8301,829.956,19.08,27.675,0.042,0.162
8302,830.048,19.08,27.678,0.042,0.162
8303,830.164,19.08,27.682,0.042,0.162
8304,830.258,19.08,27.685,0.042,0.162
8305,830.348,19.08,27.688,0.042,0.162
8306,830.467,19.08,27.692,0.042,0.162
8307,830.556,19.08,27.695,0.042,0.162
8308,830.648,19.08,27.698,0.042,0.162
8309,830.768,19.08,27.702,0.042,0.162
8310,830.858,19.08,27.705,0.042,0.162
8311,830.948,19.09,27.708,0.042,0.162
8312,831.067,19.09,27.712,0.042,0.162
8313,831.158,19.09,27.715,0.042,0.162
8314,831.248,19.09,27.718,0.042,0.162
8315,831.368,19.09,27.722,0.042,0.162
8316,831.456,19.09,27.725,0.042,0.162
8317,831.548,19.09,27.728,0.042,0.162
8318,831.67,19.09,27.732,0.042,0.162
8319,831.756,19.09,27.735,0.042,0.163
8320,831.847,19.09,27.738,0.042,0.163
8321,831.97,19.09,27.742,0.042,0.163
8322,832.056,19.09,27.745,0.042,0.163
8323,832.148,19.09,27.748,0.042,0.163
8324,832.267,19.09,27.752,0.042,0.163
8325,832.356,19.09,27.755,0.042,0.163
8326,832.45,19.09,27.758,0.042,0.163
8327,832.568,19.09,27.762,0.042,0.163
8328,832.655,19.1,27.765,0.042,0.163
8329,832.75,19.1,27.768,0.042,0.163
8330,832.868,19.1,27.772,0.042,0.163
8331,832.955,19.1,27.775,0.042,0.163
8332,833.047,19.1,27.778,0.042,0.163
8333,833.17,19.1,27.782,0.042,0.163
8334,833.256,19.1,27.785,0.042,0.163
8335,833.35,19.1,27.788,0.042,0.163
8336,833.467,19.1,27.792,0.042,0.163
8337,833.556,19.1,27.795,0.042,0.163
8338,833.648,19.1,27.798,0.042,0.163
8339,833.768,19.1,27.802,0.042,0.163
8340,833.855,19.1,27.805,0.042,0.163
8341,833.948,19.1,27.808,0.042,0.163
8342,834.067,19.1,27.811,0.042,0.163
8343,834.155,19.1,27.815,0.042,0.163
8344,834.247,19.1,27.817,0.042,0.163
8345,834.368,19.1,27.822,0.042,0.163
8346,834.458,19.1,27.825,0.042,0.163
8347,834.547,19.1,27.828,0.042,0.163
8348,834.668,19.1,27.832,0.042,0.163
8349,834.756,19.1,27.835,0.042,0.163
8350,834.848,19.1,27.838,0.042,0.163
8351,834.968,19.1,27.842,0.042,0.163
8352,835.055,19.1,27.845,0.042,0.163
8353,835.149,19.1,27.848,0.042,0.163
8354,835.27,19.1,27.852,0.042,0.163
8355,835.358,19.11,27.855,0.042,0.163
8356,835.447,19.11,27.858,0.042,0.163
8357,835.57,19.11,27.862,0.042,0.163
8358,835.656,19.11,27.865,0.042,0.163
8359,835.75,19.11,27.868,0.042,0.163
8360,835.867,19.11,27.872,0.042,0.163
8361,835.956,19.11,27.875,0.042,0.163
8362,836.05,19.11,27.878,0.042,0.163
8363,836.167,19.11,27.882,0.042,0.163
8364,836.257,19.11,27.885,0.042,0.163
8365,836.348,19.11,27.888,0.042,0.163
8366,836.468,19.11,27.892,0.042,0.163
8367,836.556,19.11,27.895,0.042,0.163
8368,836.648,19.11,27.898,0.042,0.163
8369,836.767,19.11,27.902,0.042,0.163
8370,836.855,19.11,27.905,0.042,0.164
8371,836.95,19.11,27.908,0.042,0.164
8372,837.068,19.11,27.912,0.042,0.164
8373,837.158,19.11,27.915,0.042,0.164
8374,837.248,19.11,27.918,0.042,0.164
8375,837.367,19.11,27.922,0.042,0.164
8376,837.458,19.11,27.925,0.042,0.164
8377,837.547,19.11,27.928,0.042,0.164
8378,837.668,19.11,27.932,0.042,0.164
8379,837.756,19.11,27.935,0.042,0.164
8380,837.847,19.11,27.938,0.042,0.164
8381,837.97,19.11,27.942,0.042,0.164
8382,838.055,19.11,27.945,0.042,0.164
8383,838.148,19.11,27.948,0.042,0.164
8384,838.268,19.11,27.952,0.042,0.164
8385,838.355,19.11,27.955,0.042,0.164
8386,838.447,19.11,27.958,0.042,0.164
8387,838.568,19.11,27.962,0.042,0.164
8388,838.656,19.11,27.965,0.042,0.164
8389,838.747,19.11,27.968,0.042,0.164
8390,838.868,19.11,27.972,0.042,0.164
8391,838.956,19.12,27.975,0.042,0.164
8392,839.049,19.12,27.978,0.042,0.164
8393,839.167,19.12,27.982,0.042,0.164
8394,839.257,19.12,27.985,0.042,0.164
8395,839.348,19.12,27.988,0.042,0.164
8396,839.467,19.12,27.992,0.042,0.164
8397,839.557,19.12,27.995,0.042,0.164
8398,839.647,19.12,27.998,0.042,0.164
8399,839.768,19.12,28.002,0.042,0.164
8400,839.858,19.12,28.005,0.042,0.164
8401,839.947,19.12,28.008,0.042,0.164
8402,840.068,19.12,28.011,0.042,0.164
8403,840.155,19.12,28.015,0.042,0.164
8404,840.248,19.12,28.018,0.042,0.164
8405,840.37,19.12,28.022,0.042,0.164
8406,840.454,19.13,28.024,0.043,0.164
8407,840.548,19.13,28.028,0.043,0.164
8408,840.667,19.13,28.032,0.043,0.164
8409,840.758,19.13,28.035,0.043,0.164
8410,840.848,19.13,28.038,0.043,0.164
8411,840.967,19.13,28.042,0.043,0.164
8412,841.059,19.13,28.045,0.043,0.164
8413,841.148,19.13,28.048,0.043,0.164
8414,841.27,19.13,28.052,0.043,0.164
8415,841.357,19.13,28.055,0.043,0.164
8416,841.447,19.13,28.058,0.043,0.164
8417,841.567,19.13,28.062,0.043,0.164
8418,841.655,19.13,28.065,0.043,0.164
8419,841.748,19.14,28.068,0.043,0.164
8420,841.869,19.14,28.072,0.043,0.164
8421,841.957,19.14,28.075,0.043,0.165
8422,842.047,19.14,28.078,0.043,0.165
8423,842.168,19.14,28.082,0.043,0.165
8424,842.255,19.14,28.085,0.043,0.165
8425,842.349,19.14,28.088,0.043,0.165
8426,842.468,19.14,28.092,0.043,0.165
8427,842.555,19.14,28.095,0.043,0.165
8428,842.649,19.14,28.098,0.043,0.165
8429,842.77,19.14,28.102,0.043,0.165
8430,842.855,19.14,28.105,0.043,0.165
8431,842.949,19.14,28.108,0.043,0.165
8432,843.067,19.14,28.112,0.043,0.165
8433,843.157,19.14,28.115,0.043,0.165
8434,843.247,19.14,28.118,0.043,0.165
8435,843.368,19.14,28.122,0.043,0.165
8436,843.455,19.14,28.125,0.043,0.165
8437,843.55,19.14,28.128,0.043,0.165
8438,843.667,19.15,28.132,0.043,0.165
8439,843.756,19.15,28.135,0.043,0.165
8440,843.847,19.15,28.137,0.043,0.165
8441,843.967,19.15,28.142,0.043,0.165
8442,844.057,19.15,28.145,0.043,0.165
8443,844.148,19.15,28.148,0.043,0.165
8444,844.27,19.15,28.152,0.043,0.165
8445,844.355,19.15,28.155,0.043,0.165
8446,844.447,19.15,28.158,0.043,0.165
8447,844.567,19.15,28.162,0.043,0.165
8448,844.659,19.15,28.165,0.043,0.165
8449,844.75,19.15,28.168,0.043,0.165
8450,844.867,19.15,28.171,0.043,0.165
8451,844.957,19.15,28.175,0.043,0.165
8452,845.047,19.15,28.178,0.043,0.165
8453,845.167,19.15,28.182,0.043,0.165
8454,845.258,19.15,28.185,0.043,0.165
8455,845.348,19.15,28.188,0.043,0.165
8456,845.467,19.15,28.192,0.043,0.165
8457,845.557,19.15,28.195,0.043,0.165
8458,845.647,19.15,28.198,0.043,0.165
8459,845.767,19.16,28.201,0.043,0.165
8460,845.862,19.16,28.205,0.043,0.165
8461,845.947,19.16,28.208,0.043,0.165
8462,846.069,19.16,28.212,0.043,0.165
8463,846.156,19.16,28.215,0.043,0.165
8464,846.247,19.16,28.218,0.043,0.165
8465,846.367,19.16,28.222,0.043,0.165
8466,846.457,19.16,28.225,0.043,0.165
8467,846.548,19.16,28.228,0.043,0.165
8468,846.667,19.16,28.231,0.043,0.165
8469,846.758,19.16,28.235,0.043,0.165
8470,846.847,19.16,28.238,0.043,0.165
8471,846.968,19.16,28.242,0.043,0.165
8472,847.059,19.16,28.245,0.043,0.165
8473,847.147,19.16,28.248,0.043,0.166
8474,847.269,19.16,28.252,0.043,0.166
8475,847.347,19.17,28.254,0.043,0.166
8476,847.447,19.17,28.258,0.043,0.166
8477,847.569,19.17,28.262,0.043,0.166
8478,847.655,19.17,28.265,0.043,0.166
8479,847.749,19.17,28.268,0.043,0.166
8480,847.84,19.17,28.271,0.043,0.166
8481,847.955,19.17,28.275,0.043,0.166
8482,848.047,19.17,28.278,0.043,0.166
8483,848.141,19.17,28.281,0.043,0.166
8484,848.256,19.17,28.285,0.043,0.166
8485,848.347,19.17,28.288,0.043,0.166
8486,848.441,19.17,28.291,0.043,0.166
8487,848.562,19.17,28.295,0.043,0.166
8488,848.647,19.17,28.298,0.043,0.166
8489,848.749,19.18,28.301,0.043,0.166
8490,848.86,19.18,28.305,0.043,0.166
8491,848.947,19.18,28.308,0.043,0.166
8492,849.041,19.18,28.311,0.043,0.166
8493,849.155,19.18,28.315,0.043,0.166
8494,849.247,19.18,28.318,0.043,0.166
8495,849.342,19.18,28.321,0.043,0.166
8496,849.457,19.18,28.325,0.043,0.166
8497,849.547,19.18,28.328,0.043,0.166
8498,849.641,19.18,28.331,0.043,0.166
8499,849.762,19.18,28.335,0.043,0.166
8500,849.847,19.18,28.338,0.043,0.166
8501,849.969,19.18,28.342,0.043,0.166
8502,850.059,19.18,28.345,0.043,0.166
8503,850.148,19.18,28.348,0.043,0.166
8504,850.269,19.18,28.352,0.043,0.166
8505,850.359,19.18,28.355,0.043,0.166
8506,850.447,19.18,28.358,0.043,0.166
8507,850.542,19.18,28.361,0.043,0.166
8508,850.659,19.18,28.365,0.043,0.166
8509,850.75,19.18,28.368,0.043,0.166
8510,850.841,19.18,28.371,0.043,0.166
8511,850.955,19.18,28.375,0.043,0.166
8512,851.047,19.18,28.378,0.043,0.166
8513,851.141,19.19,28.381,0.043,0.166
8514,851.26,19.19,28.385,0.043,0.166
8515,851.347,19.19,28.388,0.043,0.166
8516,851.441,19.19,28.391,0.043,0.166
8517,851.561,19.19,28.395,0.043,0.166
8518,851.647,19.19,28.398,0.043,0.166
8519,851.767,19.19,28.402,0.043,0.166
8520,851.859,19.19,28.405,0.043,0.166
8521,851.947,19.19,28.407,0.043,0.166
8522,852.039,19.19,28.411,0.043,0.166
8523,852.16,19.19,28.415,0.043,0.166
8524,852.247,19.19,28.418,0.043,0.167
8525,852.341,19.19,28.421,0.043,0.167
8526,852.455,19.19,28.425,0.043,0.167
8527,852.549,19.19,28.428,0.043,0.167
8528,852.639,19.19,28.431,0.043,0.167
8529,852.759,19.19,28.435,0.043,0.167
8530,852.847,19.19,28.438,0.043,0.167
8531,852.94,19.19,28.441,0.043,0.167
8532,853.059,19.19,28.445,0.043,0.167
8533,853.147,19.19,28.448,0.043,0.167
8534,853.241,19.19,28.451,0.043,0.167
8535,853.359,19.19,28.455,0.043,0.167
8536,853.447,19.19,28.458,0.043,0.167
8537,853.541,19.2,28.461,0.043,0.167
8538,853.661,19.2,28.465,0.043,0.167
8539,853.747,19.2,28.468,0.043,0.167
8540,853.841,19.2,28.471,0.043,0.167
8541,853.961,19.2,28.475,0.043,0.167
8542,854.049,19.2,28.478,0.043,0.167
8543,854.139,19.2,28.481,0.043,0.167
8544,854.261,19.2,28.485,0.043,0.167
8545,854.347,19.2,28.488,0.043,0.167
8546,854.441,19.2,28.491,0.043,0.167
8547,854.561,19.2,28.495,0.043,0.167
8548,854.647,19.2,28.498,0.043,0.167
8549,854.741,19.2,28.501,0.043,0.167
8550,854.861,19.2,28.505,0.043,0.167
8551,854.947,19.2,28.507,0.043,0.167
8552,855.041,19.2,28.511,0.043,0.167
8553,855.16,19.2,28.515,0.043,0.167
8554,855.247,19.2,28.518,0.043,0.167
8555,855.341,19.2,28.521,0.043,0.167
8556,855.461,19.2,28.525,0.043,0.167
8557,855.547,19.21,28.528,0.043,0.167
8558,855.669,19.21,28.532,0.043,0.167
8559,855.759,19.21,28.535,0.043,0.167
8560,855.849,19.21,28.538,0.043,0.167
8561,855.939,19.21,28.541,0.043,0.167
8562,856.061,19.21,28.545,0.043,0.167
8563,856.147,19.21,28.548,0.043,0.167
8564,856.241,19.21,28.551,0.043,0.167
8565,856.359,19.21,28.555,0.043,0.167
8566,856.447,19.21,28.558,0.043,0.167
8567,856.539,19.21,28.561,0.043,0.167
8568,856.659,19.21,28.565,0.043,0.167
8569,856.747,19.2,28.568,0.043,0.167
8570,856.841,19.2,28.571,0.043,0.167
8571,856.961,19.2,28.575,0.043,0.167
8572,857.047,19.2,28.578,0.043,0.167
8573,857.139,19.2,28.581,0.043,0.167
8574,857.259,19.2,28.585,0.043,0.167
8575,857.347,19.21,28.587,0.043,0.168
8576,857.439,19.21,28.591,0.043,0.168
8577,857.559,19.21,28.595,0.043,0.168
8578,857.647,19.21,28.597,0.043,0.168
8579,857.741,19.21,28.601,0.043,0.168
8580,857.859,19.21,28.605,0.043,0.168
8581,857.947,19.21,28.608,0.043,0.168
8582,858.038,19.21,28.611,0.043,0.168
8583,858.161,19.21,28.615,0.043,0.168
8584,858.249,19.21,28.618,0.043,0.168
8585,858.339,19.21,28.621,0.043,0.168
8586,858.461,19.21,28.625,0.043,0.168
8587,858.549,19.21,28.628,0.043,0.168
8588,858.639,19.21,28.631,0.043,0.168
8589,858.758,19.21,28.635,0.043,0.168
8590,858.847,19.21,28.638,0.043,0.168
8591,858.941,19.22,28.641,0.043,0.168
8592,859.061,19.22,28.645,0.043,0.168
8593,859.147,19.22,28.648,0.043,0.168
8594,859.241,19.22,28.651,0.043,0.168
8595,859.361,19.22,28.655,0.043,0.168
8596,859.447,19.22,28.658,0.043,0.168
8597,859.541,19.22,28.661,0.043,0.168
8598,859.658,19.22,28.665,0.043,0.168
8599,859.747,19.22,28.668,0.043,0.168
8600,859.841,19.22,28.671,0.043,0.168
8601,859.961,19.22,28.675,0.043,0.168
8602,860.046,19.22,28.678,0.043,0.168
8603,860.141,19.22,28.681,0.043,0.168
8604,860.261,19.22,28.685,0.043,0.168
8605,860.346,19.22,28.688,0.043,0.168
8606,860.439,19.22,28.691,0.043,0.168
8607,860.559,19.23,28.695,0.043,0.168
8608,860.647,19.23,28.698,0.043,0.168
8609,860.739,19.23,28.701,0.043,0.168
8610,860.859,19.23,28.705,0.043,0.168
8611,860.947,19.23,28.708,0.043,0.168
8612,861.038,19.23,28.71,0.043,0.168
8613,861.159,19.23,28.715,0.043,0.168
8614,861.247,19.23,28.718,0.043,0.168
8615,861.341,19.23,28.721,0.043,0.168
8616,861.461,19.23,28.725,0.043,0.168
8617,861.547,19.23,28.728,0.043,0.168
8618,861.638,19.23,28.731,0.043,0.168
8619,861.759,19.23,28.735,0.043,0.168
8620,861.847,19.23,28.738,0.043,0.168
8621,861.94,19.23,28.741,0.043,0.168
8622,862.059,19.23,28.745,0.043,0.168
8623,862.147,19.23,28.748,0.043,0.168
8624,862.239,19.24,28.751,0.043,0.168
8625,862.359,19.24,28.755,0.043,0.168
8626,862.449,19.24,28.758,0.043,0.169
8627,862.539,19.24,28.761,0.043,0.169
8628,862.659,19.24,28.765,0.043,0.169
8629,862.749,19.24,28.768,0.043,0.169
8630,862.838,19.24,28.771,0.043,0.169
8631,862.959,19.24,28.775,0.043,0.169
8632,863.049,19.24,28.778,0.043,0.169
8633,863.138,19.24,28.781,0.043,0.169
8634,863.259,19.24,28.785,0.043,0.169
8635,863.348,19.24,28.788,0.043,0.169
8636,863.439,19.24,28.79,0.043,0.169
8637,863.559,19.25,28.794,0.043,0.169
8638,863.647,19.25,28.798,0.043,0.169
8639,863.738,19.25,28.801,0.043,0.169
8640,863.861,19.25,28.805,0.043,0.169
8641,863.947,19.25,28.808,0.043,0.169
8642,864.041,19.25,28.811,0.043,0.169
8643,864.161,19.25,28.815,0.043,0.169
8644,864.249,19.25,28.818,0.043,0.169
8645,864.338,19.25,28.821,0.043,0.169
8646,864.459,19.25,28.825,0.043,0.169
8647,864.547,19.25,28.828,0.043,0.169
8648,864.641,19.25,28.831,0.043,0.169
8649,864.76,19.25,28.835,0.043,0.169
8650,864.847,19.25,28.838,0.043,0.169
8651,864.941,19.25,28.841,0.043,0.169
8652,865.059,19.25,28.845,0.043,0.169
8653,865.149,19.25,28.848,0.043,0.169
8654,865.238,19.26,28.851,0.043,0.169
8655,865.361,19.26,28.855,0.043,0.169
8656,865.447,19.26,28.858,0.043,0.169
8657,865.538,19.26,28.861,0.043,0.169
8658,865.661,19.26,28.865,0.043,0.169
8659,865.747,19.26,28.868,0.043,0.169
8660,865.84,19.26,28.871,0.043,0.169
8661,865.96,19.26,28.875,0.043,0.169
8662,866.047,19.26,28.878,0.043,0.169
8663,866.141,19.26,28.881,0.043,0.169
8664,866.261,19.26,28.885,0.043,0.169
8665,866.349,19.26,28.888,0.043,0.169
8666,866.439,19.26,28.891,0.043,0.169
8667,866.559,19.26,28.895,0.043,0.169
8668,866.649,19.26,28.898,0.043,0.169
8669,866.738,19.26,28.901,0.043,0.169
8670,866.861,19.26,28.905,0.043,0.169
8671,866.949,19.26,28.908,0.043,0.169
8672,867.039,19.26,28.911,0.043,0.169
8673,867.158,19.26,28.915,0.043,0.169
8674,867.247,19.26,28.918,0.043,0.169
8675,867.338,19.26,28.921,0.043,0.169
8676,867.459,19.27,28.925,0.043,0.169
8677,867.546,19.26,28.928,0.043,0.169
8678,867.639,19.26,28.931,0.043,0.17
8679,867.759,19.26,28.934,0.043,0.17
8680,867.846,19.26,28.938,0.043,0.17
8681,867.938,19.27,28.941,0.043,0.17
8682,868.06,19.27,28.945,0.043,0.17
8683,868.149,19.27,28.948,0.043,0.17
8684,868.239,19.27,28.951,0.043,0.17
8685,868.358,19.27,28.954,0.043,0.17
8686,868.448,19.27,28.958,0.043,0.17
8687,868.539,19.27,28.961,0.043,0.17
8688,868.659,19.27,28.965,0.043,0.17
8689,868.746,19.27,28.968,0.043,0.17
8690,868.838,19.27,28.971,0.043,0.17
8691,868.959,19.27,28.975,0.043,0.17
8692,869.049,19.27,28.978,0.043,0.17
8693,869.139,19.27,28.981,0.043,0.17
8694,869.258,19.27,28.985,0.043,0.17
8695,869.347,19.27,28.987,0.043,0.17
8696,869.441,19.27,28.991,0.043,0.17
8697,869.559,19.27,28.995,0.043,0.17
8698,869.647,19.27,28.998,0.043,0.17
8699,869.738,19.27,29.001,0.043,0.17
8700,869.861,19.27,29.005,0.043,0.17
8701,869.949,19.27,29.008,0.043,0.17
8702,870.038,19.28,29.01,0.043,0.17
8703,870.144,19.27,29.014,0.043,0.17
8704,870.247,19.27,29.018,0.043,0.17
8705,870.34,19.27,29.021,0.043,0.17
8706,870.458,19.27,29.025,0.043,0.17
8707,870.546,19.27,29.028,0.043,0.17
8708,870.639,19.28,29.031,0.043,0.17
8709,870.76,19.28,29.035,0.043,0.17
8710,870.846,19.28,29.037,0.043,0.17
8711,870.941,19.28,29.041,0.043,0.17
8712,871.061,19.28,29.045,0.043,0.17
8713,871.148,19.28,29.048,0.043,0.17
8714,871.238,19.28,29.051,0.043,0.17
8715,871.358,19.28,29.055,0.043,0.17
8716,871.449,19.28,29.058,0.043,0.17
8717,871.538,19.28,29.061,0.043,0.17
8718,871.658,19.28,29.065,0.043,0.17
8719,871.747,19.28,29.068,0.043,0.17
8720,871.839,19.28,29.071,0.043,0.17
8721,871.96,19.28,29.075,0.043,0.17
8722,872.046,19.28,29.078,0.043,0.17
8723,872.141,19.28,29.081,0.043,0.17
8724,872.258,19.28,29.085,0.043,0.17
8725,872.346,19.28,29.088,0.043,0.17
8726,872.438,19.28,29.091,0.043,0.17
8727,872.559,19.28,29.095,0.043,0.17
8728,872.634,19.29,29.097,0.043,0.17
8729,872.741,19.29,29.101,0.043,0.171
8730,872.858,19.29,29.105,0.043,0.171
8731,872.948,19.29,29.108,0.043,0.171
8732,873.039,19.29,29.111,0.043,0.171
8733,873.158,19.29,29.115,0.043,0.171
8734,873.246,19.29,29.118,0.043,0.171
8735,873.341,19.29,29.121,0.043,0.171
8736,873.458,19.29,29.125,0.043,0.171
8737,873.549,19.29,29.128,0.043,0.171
8738,873.639,19.29,29.131,0.043,0.171
8739,873.759,19.29,29.135,0.043,0.171
8740,873.848,19.29,29.138,0.043,0.171
8741,873.938,19.29,29.141,0.043,0.171
8742,874.059,19.29,29.145,0.043,0.171
8743,874.146,19.29,29.148,0.043,0.171
8744,874.24,19.29,29.151,0.043,0.171
8745,874.361,19.29,29.155,0.043,0.171
8746,874.449,19.29,29.158,0.043,0.171
8747,874.538,19.29,29.16,0.043,0.171
8748,874.659,19.29,29.165,0.043,0.171
8749,874.748,19.29,29.168,0.043,0.171
8750,874.838,19.3,29.171,0.043,0.171
8751,874.96,19.3,29.175,0.043,0.171
8752,875.048,19.3,29.178,0.043,0.171
8753,875.141,19.3,29.181,0.043,0.171
8754,875.26,19.3,29.185,0.043,0.171
8755,875.349,19.3,29.188,0.043,0.171
8756,875.438,19.3,29.191,0.043,0.171
8757,875.559,19.3,29.195,0.043,0.171
8758,875.646,19.3,29.198,0.043,0.171
8759,875.74,19.3,29.201,0.043,0.171
8760,875.861,19.3,29.205,0.043,0.171
8761,875.947,19.3,29.208,0.043,0.171
8762,876.04,19.3,29.211,0.043,0.171
8763,876.159,19.3,29.215,0.043,0.171
8764,876.247,19.3,29.218,0.043,0.171
8765,876.338,19.3,29.221,0.043,0.171
8766,876.459,19.3,29.225,0.043,0.171
8767,876.546,19.3,29.227,0.043,0.171
8768,876.64,19.3,29.231,0.043,0.171
8769,876.76,19.31,29.235,0.043,0.171
8770,876.846,19.31,29.238,0.043,0.171
8771,876.938,19.31,29.241,0.043,0.171
8772,877.061,19.31,29.245,0.043,0.171
8773,877.149,19.31,29.248,0.043,0.171
8774,877.241,19.31,29.251,0.043,0.171
8775,877.358,19.31,29.255,0.043,0.171
8776,877.449,19.31,29.258,0.043,0.171
8777,877.539,19.31,29.261,0.043,0.171
8778,877.66,19.31,29.265,0.043,0.171
8779,877.746,19.31,29.268,0.043,0.171
8780,877.841,19.31,29.271,0.043,0.172
8781,877.958,19.31,29.275,0.043,0.172
8782,878.049,19.31,29.278,0.043,0.172
8783,878.14,19.31,29.281,0.043,0.172
8784,878.258,19.31,29.285,0.043,0.172
8785,878.349,19.31,29.288,0.043,0.172
8786,878.438,19.31,29.291,0.043,0.172
8787,878.558,19.31,29.295,0.043,0.172
8788,878.647,19.31,29.298,0.043,0.172
8789,878.74,19.32,29.301,0.043,0.172
8790,878.858,19.32,29.305,0.043,0.172
8791,878.946,19.32,29.307,0.043,0.172
8792,879.038,19.32,29.311,0.043,0.172
8793,879.161,19.32,29.315,0.043,0.172
8794,879.248,19.32,29.318,0.043,0.172
8795,879.338,19.32,29.321,0.043,0.172
8796,879.459,19.32,29.325,0.043,0.172
8797,879.546,19.32,29.328,0.043,0.172
8798,879.638,19.32,29.331,0.043,0.172
8799,879.758,19.32,29.334,0.043,0.172
8800,879.849,19.32,29.338,0.043,0.172
8801,879.94,19.32,29.341,0.043,0.172
8802,880.058,19.32,29.344,0.043,0.172
8803,880.148,19.32,29.348,0.043,0.172
8804,880.239,19.32,29.351,0.043,0.172
8805,880.358,19.32,29.355,0.043,0.172
8806,880.446,19.32,29.358,0.043,0.172
8807,880.541,19.32,29.361,0.043,0.172
8808,880.659,19.32,29.365,0.043,0.172
8809,880.746,19.33,29.368,0.043,0.172
8810,880.838,19.33,29.371,0.043,0.172
8811,880.959,19.33,29.375,0.043,0.172
8812,881.046,19.33,29.378,0.043,0.172
8813,881.138,19.33,29.381,0.043,0.172
8814,881.258,19.33,29.385,0.043,0.172
8815,881.346,19.33,29.388,0.043,0.172
8816,881.441,19.33,29.391,0.043,0.172
8817,881.558,19.33,29.395,0.043,0.172
8818,881.647,19.33,29.398,0.043,0.172
8819,881.738,19.33,29.401,0.043,0.172
8820,881.858,19.33,29.405,0.043,0.172
8821,881.946,19.33,29.408,0.043,0.172
8822,882.039,19.33,29.411,0.043,0.172
8823,882.158,19.33,29.415,0.043,0.172
8824,882.246,19.33,29.418,0.043,0.172
8825,882.34,19.33,29.421,0.043,0.172
8826,882.461,19.33,29.425,0.043,0.172
8827,882.548,19.33,29.428,0.043,0.172
8828,882.641,19.33,29.431,0.043,0.172
8829,882.76,19.33,29.435,0.043,0.172
8830,882.847,19.33,29.438,0.043,0.172
8831,882.94,19.33,29.441,0.043,0.173
8832,883.044,19.34,29.444,0.043,0.173
8833,883.146,19.34,29.448,0.043,0.173
8834,883.24,19.34,29.451,0.043,0.173
8835,883.358,19.34,29.455,0.043,0.173
8836,883.448,19.34,29.458,0.043,0.173
8837,883.538,19.34,29.461,0.043,0.173
8838,883.658,19.34,29.465,0.043,0.173
8839,883.747,19.34,29.468,0.043,0.173
8840,883.841,19.34,29.471,0.043,0.173
8841,883.961,19.34,29.475,0.043,0.173
8842,884.046,19.34,29.478,0.043,0.173
8843,884.138,19.34,29.481,0.043,0.173
8844,884.26,19.34,29.485,0.043,0.173
8845,884.348,19.34,29.488,0.043,0.173
8846,884.438,19.34,29.491,0.043,0.173
8847,884.56,19.34,29.495,0.043,0.173
8848,884.646,19.34,29.498,0.043,0.173
8849,884.74,19.34,29.501,0.043,0.173
8850,884.859,19.34,29.505,0.043,0.173
8851,884.946,19.34,29.508,0.043,0.173
8852,885.038,19.34,29.511,0.043,0.173
8853,885.146,19.35,29.514,0.043,0.173
8854,885.248,19.35,29.518,0.043,0.173
8855,885.338,19.35,29.521,0.043,0.173
8856,885.458,19.35,29.525,0.043,0.173
8857,885.553,19.35,29.528,0.043,0.173
8858,885.638,19.35,29.531,0.043,0.173
8859,885.758,19.35,29.535,0.043,0.173
8860,885.846,19.35,29.538,0.043,0.173
8861,885.94,19.35,29.541,0.043,0.173
8862,886.06,19.35,29.545,0.043,0.173
8863,886.146,19.35,29.548,0.043,0.173
8864,886.238,19.35,29.551,0.043,0.173
8865,886.358,19.35,29.555,0.043,0.173
8866,886.446,19.35,29.558,0.043,0.173
8867,886.54,19.35,29.561,0.043,0.173
8868,886.658,19.35,29.565,0.043,0.173
8869,886.748,19.35,29.568,0.043,0.173
8870,886.838,19.35,29.571,0.043,0.173
8871,886.958,19.35,29.574,0.043,0.173
8872,887.048,19.36,29.578,0.043,0.173
8873,887.138,19.36,29.581,0.043,0.173
8874,887.258,19.36,29.585,0.043,0.173
8875,887.348,19.36,29.588,0.043,0.173
8876,887.438,19.36,29.591,0.043,0.173
8877,887.56,19.36,29.595,0.043,0.173
8878,887.648,19.36,29.598,0.043,0.173
8879,887.738,19.36,29.601,0.043,0.173
8880,887.858,19.36,29.605,0.043,0.173
8881,887.946,19.36,29.608,0.043,0.173
8882,888.038,19.36,29.611,0.043,0.174
8883,888.16,19.36,29.615,0.043,0.174
8884,888.246,19.36,29.618,0.043,0.174
8885,888.338,19.36,29.621,0.043,0.174
8886,888.458,19.36,29.625,0.043,0.174
8887,888.55,19.36,29.628,0.043,0.174
8888,888.638,19.36,29.631,0.043,0.174
8889,888.761,19.36,29.635,0.043,0.174
8890,888.848,19.36,29.638,0.043,0.174
8891,888.938,19.36,29.641,0.043,0.174
8892,889.058,19.36,29.645,0.043,0.174
8893,889.149,19.37,29.648,0.043,0.174
8894,889.238,19.37,29.651,0.043,0.174
8895,889.358,19.37,29.655,0.043,0.174
8896,889.447,19.37,29.658,0.043,0.174
